gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
ENSG00000103510	KAT8	-6.05123162002	-0.274228037002	1.43742599739e-09	0.0346018350582	0.0731977142017	0.0139571568087	0.0252506996221	10	10	10	1.43742599739e-09	3.05840023752365e-07	3.97592030878074e-06	Brain_Putamen_basal_ganglia
ENSG00000189157	FAM47E	-5.65344551131	-0.0816496363708	1.57262981685e-08	0.381444416534	0.416619409922	5.89001498911e-11	2.93729574357e-09	65	67	67	1.57262981685e-08	3.10706719529079e-06	4.3498940734071e-05	Brain_Putamen_basal_ganglia
ENSG00000158715	SLC45A3	5.23785204224	0.144087409419	1.62456215811e-07	0.0997816012404	0.068317896377	0.0176956934651	0.030023186408	49	56	56	1.62456215811e-07	2.95246387909151e-05	0.000449353892933226	Brain_Putamen_basal_ganglia
ENSG00000235109	ZSCAN31	5.22550979302	0.139058605744	1.73675927866e-07	0.0920303779784	0.143368014497	0.000452081304018	0.00181742974989	32	38	38	1.73675927866e-07	2.95246387909151e-05	0.000480387616477356	Brain_Putamen_basal_ganglia
ENSG00000178226	PRSS36	-5.21739177823	-0.118681354635	1.81460180566e-07	0.146700037378	0.11299204804	0.00201816212653	0.00591075763018	17	21	21	1.81460180566e-07	2.95246387909151e-05	0.000501918859445556	Brain_Putamen_basal_ganglia
ENSG00000069275	NUCKS1	-4.94526375086	-0.102550572397	7.60408391593e-07	0.15472759566	0.242521263927	2.60764817172e-06	2.56674048525e-05	17	18	18	7.60408391593e-07	0.000116849422841458	0.00210328961114624	Brain_Putamen_basal_ganglia
ENSG00000138722	MMRN1	4.90739858601	0.076246953016	9.22923499281e-07	0.326837441098	0.114455068107	0.0018789387029	0.00560618382068	83	91	91	9.22923499281e-07	0.000134358231526908	0.00255280639901125	Brain_Putamen_basal_ganglia
ENSG00000162877	PM20D1	-4.44884082829	-0.112549900381	8.63349652395e-06	0.105611104381	0.0785872373135	0.0107435037013	0.020806724574	25	27	27	8.63349652395e-06	0.00119401256926229	0.0238802513852457	Brain_Putamen_basal_ganglia
ENSG00000188672	RHCE	4.41361613416	0.0683184835186	1.01658144622e-05	0.270406746235	0.422383889791	3.93356296097e-11	2.05791738913e-09	19	19	19	1.01658144622e-05	0.00133898299059263	0.0281186428024452	Brain_Putamen_basal_ganglia
ENSG00000178952	TUFM	-4.20167938234	-0.116770064875	2.64942187936e-05	0.17978937916	0.285707854264	2.3106489902e-07	3.42041625855e-06	19	24	24	2.64942187936e-05	0.00333104587195898	0.0732830091830976	Brain_Putamen_basal_ganglia
ENSG00000213672	NCKIPSD	4.17876349334	0.0645625541549	2.93098285686e-05	0.275764176949	0.348755440374	5.22574158393e-09	1.29596090388e-07	26	28	28	2.93098285686e-05	0.00352482547046729	0.0810709858207476	Brain_Putamen_basal_ganglia
ENSG00000155066	PROM2	4.06457494866	0.19094208453	4.81200746356e-05	0.0386365112261	0.0686027102264	0.0174520265536	0.0297021374591	9	15	15	4.81200746356e-05	0.0055458386017529	0.13310012644207	Brain_Putamen_basal_ganglia
ENSG00000105397	TYK2	3.99389026909	2.20707114883	6.49979533162e-05	0.000238130499404	0.0556794071222	0.0328276177973	0.0462631040502	2	2	2	6.49979533162e-05	0.00719137355490437	0.179784338872609	Brain_Putamen_basal_ganglia
ENSG00000178252	WDR6	-3.97643688753	-0.104806002465	6.99555537644e-05	0.0893094555866	0.096038713444	0.00460698804408	0.0110173427399	27	30	30	6.99555537644e-05	0.00744219468124348	0.19349706171233	Brain_Putamen_basal_ganglia
ENSG00000187010	RHD	-3.91428301085	-0.109087821774	9.06732359792e-05	0.133848593086	0.229353836696	5.32955285048e-06	4.56372794305e-05	14	15	15	9.06732359792e-05	0.00928896928586916	0.250802170718467	Brain_Putamen_basal_ganglia
ENSG00000065485	PDIA5	-3.86736051658	-0.175912096011	0.000110019719416	0.0305758563122	0.0938277035658	0.00512906153933	0.0118790564275	5	5	5	0.000110019719416	0.0108683765680234	0.304314543904656	Brain_Putamen_basal_ganglia
ENSG00000137877	SPTBN5	3.78745848822	0.100485085663	0.000152196102619	0.0941242413065	0.0963547823253	0.00453681249909	0.0108972872155	36	36	36	0.000152196102619	0.0145163593049708	0.420974419844154	Brain_Putamen_basal_ganglia
ENSG00000213639	PPP1CB	3.77468324062	0.149430388092	0.000160211107707	0.0474911547183	0.135637145808	0.000663344065078	0.00245743203938	7	9	9	0.000160211107707	0.0147714641305854	0.443143923917562	Brain_Putamen_basal_ganglia
ENSG00000105185	PDCD5	-3.69641025399	-0.149523453872	0.000218669510062	0.0548699124414	0.0643321696033	0.0214898758297	0.034361769133	35	36	36	0.000218669510062	0.0191845465307001	0.604839864831492	Brain_Putamen_basal_ganglia
ENSG00000169193	CCDC126	-3.69262975866	-0.118816471312	0.000221947031447	0.0698286350909	0.0572895352238	0.0303311249974	0.0437584392871	17	21	21	0.000221947031447	0.0191845465307001	0.613905488982402	Brain_Putamen_basal_ganglia
ENSG00000164615	CAMLG	-3.65998216365	-0.036028193229	0.000252232804965	0.571931047134	0.270309854203	5.56347989122e-07	7.32678109041e-06	118	125	125	0.000252232804965	0.0211416951070664	0.69767593853319	Brain_Putamen_basal_ganglia
ENSG00000204632	HLA-G	-3.6520478848	-0.95111714057	0.000260157357876	0.00119735225258	0.247022927196	2.0372642214e-06	2.11428841719e-05	4	32	32	0.000260157357876	0.0211645662319122	0.719595251885016	Brain_Putamen_basal_ganglia
ENSG00000113621	TXNDC15	-3.60615058679	-0.0563555613255	0.000310772836547	0.281909822344	0.101885573563	0.0034674972096	0.00898428102113	65	74	74	0.000310772836547	0.0242694880122652	0.859597665889002	Brain_Putamen_basal_ganglia
ENSG00000103932	RPAP1	-3.60192305991	-0.0731427437213	0.000315871861331	0.124948927593	0.20395746821	2.05601806688e-05	0.00014046877979	16	18	18	0.000315871861331	0.0242694880122652	0.873701568441546	Brain_Putamen_basal_ganglia
ENSG00000108448	TRIM16L	3.5680246482	0.140619319746	0.00035968267563	0.0528306234534	0.0627348043572	0.0232329485663	0.0363051153137	17	29	29	0.00035968267563	0.0268887102916914	0.99488228079258	Brain_Putamen_basal_ganglia
ENSG00000145217	SLC26A1	3.51896285219	0.0815607670822	0.000433237365869	0.120421893737	0.199007357893	2.66392173512e-05	0.000173615516389	16	20	20	0.000433237365869	0.0315351198419383	1	Brain_Putamen_basal_ganglia
ENSG00000112357	PEX7	3.48520453571	0.128719573981	0.000491760985684	0.0437115475327	0.0742568544797	0.0132571492344	0.0242950122069	31	31	31	0.000491760985684	0.0348772022154345	1	Brain_Putamen_basal_ganglia
ENSG00000204644	ZFP57	3.46197153957	0.198397142965	0.000536233857025	0.0246629049088	0.0579365242462	0.0293833703757	0.0427744850354	9	72	72	0.000536233857025	0.0370805712132788	1	Brain_Putamen_basal_ganglia
