gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
ENSG00000176681	LRRC37A	-14.0633044712	-0.265219751819	6.38345051565e-45	0.298905995472	0.554453184943	6.69324364553e-19	7.09671545084e-17	46	67	67	6.38345051565e-45	1.13880757199196e-41	2.27761514398392e-41	Brain_Caudate_basal_ganglia
ENSG00000238083	LRRC37A2	-13.9606989959	-0.471684023726	2.70765174149e-44	0.0937052415545	0.601310339398	2.77938800343e-21	4.96325185781e-19	21	37	37	2.70765174149e-44	3.22030047121211e-41	9.66090141363632e-41	Brain_Caudate_basal_ganglia
ENSG00000225190	PLEKHM1	13.9483549049	0.281999769562	3.21945930303e-44	0.219694481305	0.477640305523	6.57471127624e-14	2.09520639757e-12	24	39	39	3.21945930303e-44	4.47075581880766e-41	1.3412267456423e-40	Brain_Cerebellar_Hemisphere
ENSG00000176681	LRRC37A	-13.90808346	-0.401152456885	5.65751770927e-44	0.129197273033	0.555022283657	1.67098160942e-17	2.17934758965e-15	29	42	42	5.65751770927e-44	5.96679534404343e-41	1.79003860321303e-40	Brain_Frontal_Cortex_BA9
ENSG00000238083	LRRC37A2	-13.7919710802	-0.212285344896	2.84868687426e-43	0.363440847482	0.697411725997	3.32176217133e-22	4.11175594381e-19	44	60	60	2.84868687426e-43	3.43551637035756e-40	6.87103274071512e-40	Brain_Hypothalamus
ENSG00000176681	LRRC37A	-13.7566977119	-0.220001334191	4.64253154441e-43	0.360699173907	0.615055623153	4.75576404279e-18	3.5320784683e-15	40	52	52	4.64253154441e-43	3.73259536170564e-40	1.11977860851169e-39	Brain_Hypothalamus
ENSG00000238083	LRRC37A2	-13.7508839234	-0.431421695055	5.03110574221e-43	0.103018841678	0.619429568156	8.55461531705e-21	3.26164607415e-18	29	52	52	5.03110574221e-43	7.74538729013229e-40	1.54907745802646e-39	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000185829	ARL17A	-13.7264826205	-0.400065598512	7.04726306551e-43	0.100946042609	0.335132018776	6.48061676893e-10	8.81039306854e-09	37	45	45	7.04726306551e-43	2.50177838825605e-39	2.50177838825605e-39	Brain_Cortex
ENSG00000185829	ARL17A	-13.6967860551	-0.275235197594	1.06118480201e-42	0.207361062639	0.600353362052	5.14577679658e-19	9.45318646074e-17	38	55	55	1.06118480201e-42	1.10522397129341e-39	4.42089588517366e-39	Brain_Cerebellar_Hemisphere
ENSG00000185294	SPPL2C	-13.6072515645	-0.477665471203	3.62626200507e-42	0.0807879051514	0.158110181499	3.19503834038e-05	7.43014709925e-05	16	18	18	3.62626200507e-42	8.65951366810716e-39	1.73190273362143e-38	Brain_Cerebellum
ENSG00000176681	LRRC37A	-12.8164170158	-0.273425121867	1.32691897823e-37	0.169652702228	0.508070256323	3.77074224566e-16	2.45873540624e-14	28	43	43	1.32691897823e-37	2.35528118635825e-34	4.7105623727165e-34	Brain_Cortex
ENSG00000176681	LRRC37A	-12.6469053969	-0.541698325852	1.16368773209e-36	0.052564347852	0.38572092114	5.86631537517e-09	2.00554596225e-07	23	34	34	1.16368773209e-36	1.51628511491327e-33	3.03257022982654e-33	Brain_Anterior_cingulate_cortex_BA24
ENSG00000225190	PLEKHM1	-12.5821429095	-0.431382495791	2.64749361623e-36	0.0690840363711	0.28014595108	2.95169065812e-08	2.65132814557e-07	21	32	32	2.64749361623e-36	3.13286744587217e-33	9.3986023376165e-33	Brain_Cortex
ENSG00000184922	FMNL1	12.5674209339	0.527566074076	3.18959966761e-36	0.0436630510537	0.157470369565	3.32605861729e-05	7.68969669003e-05	17	30	30	3.18959966761e-36	5.07784267083512e-33	1.52335280125054e-32	Brain_Cerebellum
ENSG00000186868	MAPT	12.4374234329	0.597907937043	1.63699600634e-35	0.0371622782099	0.183397549272	2.05789215915e-05	0.000109390281289	29	43	43	1.63699600634e-35	1.29486384101494e-32	5.17945536405976e-32	Brain_Frontal_Cortex_BA9
ENSG00000176681	LRRC37A	-12.4263510644	-0.298434783782	1.88022747708e-35	0.17216846331	0.518893936739	3.99406885926e-16	4.89481603902e-14	43	57	57	1.88022747708e-35	1.92974013397644e-32	5.78922040192932e-32	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000186868	MAPT	12.3720018402	0.592589980284	3.70471538737e-35	0.032166308328	0.219936844272	3.56081046072e-06	1.27822058065e-05	11	30	30	3.70471538737e-35	3.08676886075668e-32	1.54338443037834e-31	Brain_Cerebellar_Hemisphere
ENSG00000176681	LRRC37A	-12.109628713	-0.326121100175	9.39183200385e-34	0.130936965871	0.616436214653	9.65990801343e-23	1.62713818899e-20	21	46	46	9.39183200385e-34	1.12138474125969e-30	4.48553896503876e-30	Brain_Cerebellum
ENSG00000138722	MMRN1	12.0268375347	0.167426874252	2.56810347155e-33	0.358818664532	0.183930613455	0.000170749017343	0.000905661300664	64	69	69	2.56810347155e-33	2.23082588228643e-30	6.6924776468593e-30	Brain_Anterior_cingulate_cortex_BA24
ENSG00000238083	LRRC37A2	-11.7062668389	-0.24464604659	1.18377893113e-31	0.22468267541	0.670092506663	4.5961048949e-26	1.80641763507e-23	20	39	39	1.18377893113e-31	1.13074563501538e-28	5.65372817507688e-28	Brain_Cerebellum
ENSG00000225190	PLEKHM1	11.6319791262	0.251435542119	2.83448485892e-31	0.188513417845	0.598543414151	9.79762480986e-22	1.28359430743e-19	34	57	57	2.83448485892e-31	2.25624994770032e-28	1.35374996862019e-27	Brain_Cerebellum
ENSG00000117280	RAB7L1	11.2335679918	0.438862047453	2.78980528372e-29	0.0452085828597	0.0641208543309	0.0217126333704	0.0346524935719	13	13	13	2.78980528372e-29	7.71660141476952e-26	7.71660141476952e-26	Brain_Putamen_basal_ganglia
ENSG00000238083	LRRC37A2	-10.9612693108	-0.191531409807	5.86706321143e-28	0.27323875081	0.631398201871	4.36180923997e-22	1.27986490503e-19	33	53	53	5.86706321143e-28	5.20701860014413e-25	2.08280744005765e-24	Brain_Cortex
ENSG00000185829	ARL17A	-10.7858960662	-0.243397644259	4.01312937982e-27	0.182329359905	0.53593648936	1.55857846113e-18	6.97866451278e-17	25	45	45	4.01312937982e-27	2.73810084543147e-24	1.91667059180203e-23	Brain_Cerebellum
ENSG00000184922	FMNL1	10.7057937436	0.434929845021	9.56077612734e-27	0.0527417470785	0.229149738047	2.08423913695e-06	8.02606908756e-06	16	25	25	9.56077612734e-27	6.63836555774974e-24	3.98301933464984e-23	Brain_Cerebellar_Hemisphere
ENSG00000120088	CRHR1	10.6191954447	2.43741708332	2.42643365203e-26	0.00270966754445	0.0579248920262	0.0294001405345	0.0427744850354	10	18	18	2.42643365203e-26	3.35575774075749e-23	6.71151548151498e-23	Brain_Putamen_basal_ganglia
ENSG00000176681	LRRC37A	-10.5300445742	-0.544317282036	6.28047340064e-26	0.036162308138	0.520120727139	3.11599669815e-14	4.28127710318e-12	7	22	22	6.28047340064e-26	7.82232962049712e-23	1.56446592409942e-22	Brain_Hippocampus
ENSG00000176681	LRRC37A	-10.4557782368	-0.276406612502	1.37862284666e-25	0.176270412377	0.526656850537	1.23219210003e-14	2.47679185167e-12	41	61	61	1.37862284666e-25	1.27109026462052e-22	3.81327079386156e-22	Brain_Putamen_basal_ganglia
ENSG00000130787	HIP1R	-10.3666667938	-0.600731230916	3.51574778578e-25	0.0313399371355	0.0681233832961	0.00774694812584	0.00843954632259	1	1	1	3.51574778578e-25	2.09890142811066e-22	1.67912114248853e-21	Brain_Cerebellum
ENSG00000185294	SPPL2C	-10.0754868622	-1.00289579183	7.09087354138e-24	0.00756646115585	0.125232580841	0.000668660147541	0.00113061500711	8	19	19	7.09087354138e-24	4.22008273905558e-21	2.95405791733891e-20	Brain_Cerebellar_Hemisphere
ENSG00000238083	LRRC37A2	-9.92936561147	-0.245642025316	3.10222895042e-23	0.186018397163	0.529781181267	9.42772301799e-15	2.11798355838e-12	41	66	66	3.10222895042e-23	2.14519131921543e-20	8.58076527686172e-20	Brain_Putamen_basal_ganglia
ENSG00000172992	DCAKD	-9.32544923841	-0.186716425588	1.1051441957e-20	0.18748915688	0.10727585847	0.00266721838505	0.00730735982947	42	50	50	1.1051441957e-20	6.1136576906124e-18	3.0568288453062e-17	Brain_Putamen_basal_ganglia
ENSG00000198648	STK39	-9.13826196774	-0.296147828806	6.34640449877e-20	0.0615280253918	0.0795840343735	0.0102362214076	0.0200682564686	13	14	14	6.34640449877e-20	2.92569247393297e-17	1.75541548435978e-16	Brain_Putamen_basal_ganglia
ENSG00000136243	NUPL2	8.84178190479	0.260910469195	9.42039716204e-19	0.0774404678169	0.174519307976	3.09472128663e-05	0.000146272868833	8	8	8	9.42039716204e-19	7.25135071548029e-16	2.90054028619212e-15	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000174227	PIGG	8.83696328838	6.59476508323	9.83554426477e-19	0.000129226580256	0.12684169705	0.00110154419431	0.00429679887954	2	5	5	9.83554426477e-19	5.93083319165631e-16	2.37233327666252e-15	Brain_Hypothalamus
ENSG00000136235	GPNMB	8.83154981779	0.162253446822	1.03235198947e-18	0.200455251641	0.317846422296	2.21996214172e-09	2.67148145925e-08	37	37	37	1.03235198947e-18	7.329699125237e-16	3.6648495626185e-15	Brain_Cortex
ENSG00000136235	GPNMB	8.80907505365	0.186830405995	1.26182683917e-18	0.132290594395	0.316378686874	1.1275771056e-09	1.43776026774e-08	11	12	12	1.26182683917e-18	1.12554954053964e-15	4.50219816215856e-15	Brain_Caudate_basal_ganglia
ENSG00000138722	MMRN1	8.76863753144	0.395951272968	1.80841187731e-18	0.0291896014938	0.0408947537144	0.0436206261226	0.0428737868155	6	7	7	1.80841187731e-18	1.29048271564842e-15	6.45241357824208e-15	Brain_Caudate_basal_ganglia
ENSG00000136243	NUPL2	8.67225949455	0.131418273146	4.23628878303e-18	0.255628614235	0.399927321071	7.7784468078e-13	9.96906771796e-12	35	35	35	4.23628878303e-18	2.24805724752792e-15	2.02325152277513e-14	Brain_Cerebellum
ENSG00000180346	TIGD2	-8.63523054557	-0.27111409449	5.86087154622e-18	0.0755521488033	0.0419179863089	0.0380288763659	0.031268639512	37	40	40	5.86087154622e-18	2.79915225047467e-15	2.79915225047467e-14	Brain_Cerebellum
ENSG00000136243	NUPL2	8.62345159822	0.115211634997	6.49656415853e-18	0.323576307105	0.537304173231	3.17740681907e-16	1.98462757039e-14	36	36	36	6.49656415853e-18	3.3830857855545e-15	2.7064686284436e-14	Brain_Cerebellar_Hemisphere
ENSG00000136235	GPNMB	8.6091378599	0.29291361083	7.36120814436e-18	0.0542131769219	0.13397554449	0.000308383747393	0.00100494424658	11	12	12	7.36120814436e-18	4.53303197529689e-15	2.26651598764844e-14	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000004468	CD38	-8.52148645626	-0.228025897905	1.57518436979e-17	0.099190797708	0.16767205811	2.33348758994e-05	9.22760389774e-05	15	18	18	1.57518436979e-17	9.36709638568453e-15	5.62025783141072e-14	Brain_Caudate_basal_ganglia
ENSG00000136243	NUPL2	8.44890851134	0.168670923812	2.94038769239e-17	0.142872257228	0.151545877862	0.000725404983775	0.00280490180685	43	43	43	2.94038769239e-17	1.91566258159208e-14	7.66265032636834e-14	Brain_Anterior_cingulate_cortex_BA24
ENSG00000136235	GPNMB	8.43312833609	0.177608491246	3.36545282585e-17	0.149569988978	0.196015843318	1.39606666897e-05	4.2084541925e-05	19	21	21	3.36545282585e-17	1.55783071916568e-14	1.40204764724911e-13	Brain_Cerebellar_Hemisphere
ENSG00000136243	NUPL2	8.34547383941	0.31613042216	7.09289202389e-17	0.0386146749886	0.0772449505753	0.00511438932229	0.00823178301761	25	25	25	7.09289202389e-17	3.61534839160565e-14	2.53074387412395e-13	Brain_Caudate_basal_ganglia
ENSG00000136235	GPNMB	8.30399111807	0.16731055173	1.0067117153e-16	0.141424453961	0.278188076831	1.9321448281e-06	2.31651851192e-05	21	21	21	1.0067117153e-16	5.2469814601436e-14	2.6234907300718e-13	Brain_Anterior_cingulate_cortex_BA24
ENSG00000108379	WNT3	-8.17883316917	-0.261926869076	2.86605589667e-16	0.0753822478773	0.071997083515	0.0147957950808	0.0263190951682	12	20	20	2.86605589667e-16	1.13250151574132e-13	7.92751061018922e-13	Brain_Putamen_basal_ganglia
ENSG00000136235	GPNMB	8.11851419291	0.230115912946	4.71925529694e-16	0.0826511995515	0.213905394107	1.38039768987e-05	0.000136289459599	12	13	13	4.71925529694e-16	2.27656875524386e-13	1.13828437762193e-12	Brain_Hypothalamus
ENSG00000136243	NUPL2	7.99410686875	0.180320396556	1.3051651548e-15	0.151935238344	0.270994404387	5.42825496602e-08	4.56168112762e-07	16	16	16	1.3051651548e-15	7.626451927125e-13	4.63333629954e-12	Brain_Cortex
ENSG00000004468	CD38	-7.97663166147	-0.291600549228	1.50380742225e-15	0.0499442244641	0.0523324997571	0.0249700130317	0.0293083058474	13	14	14	1.50380742225e-15	7.626451927125e-13	5.3385163489875e-12	Brain_Cortex
ENSG00000136235	GPNMB	7.86874089328	0.125471807975	3.58228232676e-15	0.254858292905	0.416541530726	5.92207236558e-11	2.93729574357e-09	32	36	36	3.58228232676e-15	1.23857411447727e-12	9.90859291581816e-12	Brain_Putamen_basal_ganglia
ENSG00000145217	SLC26A1	7.709749976	0.113967322313	1.2606446602e-14	0.283642258647	0.342621475447	1.69662170279e-09	1.53582638506e-08	42	63	63	1.2606446602e-14	5.2518456543932e-12	5.2518456543932e-11	Brain_Cerebellar_Hemisphere
ENSG00000136243	NUPL2	7.6262608956	0.224050971596	2.41660517531e-14	0.0820038794173	0.120548426196	0.000696805503022	0.00199584907807	19	19	19	2.41660517531e-14	1.52922775493617e-11	7.64613877468084e-11	Brain_Frontal_Cortex_BA9
ENSG00000103496	STX4	7.4288907	0.450737651863	1.09512188871e-13	0.0203194640057	0.0422343541744	0.0402463583615	0.0403713278655	4	4	4	1.09512188871e-13	4.8842436236466e-11	3.90739489891728e-10	Brain_Caudate_basal_ganglia
ENSG00000136235	GPNMB	7.40248809488	0.201982150065	1.33656179915e-13	0.084025812804	0.126372808805	0.00112694031157	0.00429222095922	15	15	15	1.33656179915e-13	1.05262385675933e-10	3.32937544168265e-10	Brain_Hippocampus
ENSG00000198315	ZKSCAN8	-7.38590906882	-0.162768842046	1.51415251566e-13	0.123341290652	0.113098842653	0.000981187822519	0.00257015734518	24	28	28	1.51415251566e-13	7.7701259928619e-11	4.66207559571714e-10	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000136243	NUPL2	7.37125567251	0.154317586951	1.6902831903e-13	0.115056558606	0.180650818093	7.65074282511e-05	0.000545808599089	27	27	27	1.6902831903e-13	1.05262385675933e-10	4.2104954270373e-10	Brain_Hippocampus
ENSG00000117280	RAB7L1	7.3417101738	0.288803598775	2.10881669717e-13	0.0458470302044	0.0721716950615	0.00922074273183	0.015066954195	9	9	9	2.10881669717e-13	9.27578087226633e-11	6.49304661058643e-10	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000108379	WNT3	-7.29115110618	-0.344462582057	3.0731784486e-13	0.0407944022917	0.12322510469	0.000560705722806	0.00161956135688	6	8	8	3.0731784486e-13	1.18278955540493e-10	9.4623164432394e-10	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000103510	KAT8	-7.24081685015	-0.114338524422	4.45990344277e-13	0.30134285645	0.309650517388	3.93966632266e-09	4.3898639998e-08	38	59	59	4.45990344277e-13	1.97908215272919e-10	1.58326572218335e-09	Brain_Cortex
ENSG00000004468	CD38	-7.22891691968	-0.136524569827	4.8686114224e-13	0.204686640461	0.241771124428	2.71680771329e-06	2.64719760803e-05	56	58	58	4.8686114224e-13	1.49628657715093e-10	1.34665791943584e-09	Brain_Putamen_basal_ganglia
ENSG00000159314	ARHGAP27	-7.13943723325	-0.180632366612	9.37137983776e-13	0.101648942704	0.0776994449221	0.0112165135537	0.021429388702	30	34	34	9.37137983776e-13	2.59212366312442e-10	2.59212366312442e-09	Brain_Putamen_basal_ganglia
ENSG00000164733	CTSB	-7.01350635053	-0.24189597395	2.3241841116e-12	0.0497587347013	0.162921470846	6.02159537373e-05	0.000255155867617	13	16	16	2.3241841116e-12	7.95129208846267e-10	7.1561628796164e-09	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000164733	CTSB	-6.73780254327	-0.22223709524	1.60799880494e-11	0.0561792909381	0.0997777140388	0.00384171860387	0.00965265210502	10	10	10	1.60799880494e-11	4.0433860858764e-09	4.44772469446404e-08	Brain_Putamen_basal_ganglia
ENSG00000103496	STX4	-6.73104442347	-0.247635908744	1.68449522622e-11	0.0590058525235	0.122465738779	0.000290585995059	0.000514973503763	12	12	12	1.68449522622e-11	7.31377200038793e-09	8.04514920042672e-08	Brain_Cerebellum
ENSG00000103496	STX4	6.65187145725	0.267074107249	2.89389401251e-11	0.0423875225712	0.116817846665	0.000854548776862	0.00234025691549	16	16	16	2.89389401251e-11	1.52604677593027e-08	9.15628065558164e-08	Brain_Frontal_Cortex_BA9
ENSG00000185829	ARL17A	-6.60378891652	-0.39993567383	4.0078007507e-11	0.0198791690298	0.253401701605	1.43279354928e-06	1.61894318673e-05	7	19	19	4.0078007507e-11	9.2379807303635e-09	1.10855768764362e-07	Brain_Putamen_basal_ganglia
ENSG00000136448	NMT1	6.48323087004	0.164867822537	8.97789551116e-11	0.114614996381	0.222962229519	2.98830738628e-06	1.09665976367e-05	39	55	55	8.97789551116e-11	3.40017388177205e-08	3.74019126994926e-07	Brain_Cerebellar_Hemisphere
ENSG00000196812	ZSCAN16	-6.43474792066	-0.319762306683	1.2367841369e-10	0.0260837573096	0.0444298163328	0.0473946473646	0.0379122086764	13	19	19	1.2367841369e-10	4.29370226193783e-08	5.1524427143254e-07	Brain_Cerebellar_Hemisphere
ENSG00000103510	KAT8	-6.38456665161	-0.160027178223	1.71883507738e-10	0.108279793445	0.194998611353	9.38477440739e-06	5.29662365712e-05	17	17	17	1.71883507738e-10	5.29229320325302e-08	5.29229320325302e-07	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000103510	KAT8	-6.3061689629	-0.132987052014	2.86026784333e-10	0.145904437944	0.1468002635	0.000163461542973	0.000607878761523	26	41	41	2.86026784333e-10	1.29284106518516e-07	9.04988745629612e-07	Brain_Frontal_Cortex_BA9
ENSG00000181513	ACBD4	6.28442198888	0.176841398848	3.29075725918e-10	0.11745197911	0.0589462734515	0.0190320382988	0.0261439814505	43	51	51	3.29075725918e-10	9.21112872819565e-08	1.01322416010152e-06	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000156873	PHKG2	6.23966932297	2.5481378681	4.38496869796e-10	0.000436930490681	0.0664353144909	0.01311914122	0.0201977776093	1	1	1	4.38496869796e-10	1.73425512004318e-07	1.38740409603454e-06	Brain_Frontal_Cortex_BA9
ENSG00000103496	STX4	6.13061975377	0.228525480195	8.75373970402e-10	0.0551164767079	0.0515576272855	0.0286131434691	0.0353718364558	21	30	30	8.75373970402e-10	2.22596617621765e-07	2.69527645486776e-06	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000122550	KLHL7	-6.1193062395	-0.10620069349	9.39836319936e-10	0.243763662182	0.0643062164104	0.0141804363554	0.0208303042977	54	55	55	9.39836319936e-10	2.22596617621765e-07	2.89375602908294e-06	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000136235	GPNMB	6.1111659655	0.128291182376	9.89058410466e-10	0.152644330214	0.125287945752	0.000244497935559	0.000443063654264	40	41	41	9.89058410466e-10	3.93645247365468e-07	4.72374296838562e-06	Brain_Cerebellum
ENSG00000117280	RAB7L1	6.06140353908	0.0911568800641	1.34938805595e-09	0.3634105421	0.118933033056	0.000579730461788	0.00141168089201	77	90	90	1.34938805595e-09	5.32258622069167e-07	4.7903275986225e-06	Brain_Cortex
ENSG00000103510	KAT8	-6.05123162002	-0.274228037002	1.43742599739e-09	0.0346018350582	0.0731977142017	0.0139571568087	0.0252506996221	10	10	10	1.43742599739e-09	3.05840023752365e-07	3.97592030878074e-06	Brain_Putamen_basal_ganglia
ENSG00000099365	STX1B	-6.0010318573	-0.178231672685	1.96067513925e-09	0.087529264413	0.205757972474	1.49501954013e-06	5.00313963129e-06	16	17	17	1.96067513925e-09	7.20321881927538e-07	9.364184465058e-06	Brain_Cerebellum
ENSG00000225190	PLEKHM1	-5.95970221622	-0.109126241657	2.5269798773e-09	0.227309662253	0.286893199709	9.34818323262e-09	9.58230430675e-08	52	75	75	2.5269798773e-09	1.00180713357849e-06	9.0162642022064e-06	Brain_Caudate_basal_ganglia
ENSG00000145217	SLC26A1	5.94287900038	0.0731147503464	2.80059164474e-09	0.399831382097	0.534826154801	1.76025505829e-18	7.68707864167e-17	28	31	31	2.80059164474e-09	9.55401835377017e-07	1.33756256952782e-05	Brain_Cerebellum
ENSG00000103510	KAT8	-5.92034986542	-0.11389988161	3.2125745137e-09	0.188158029796	0.276783237881	1.19150696287e-07	6.47702933745e-07	16	17	17	3.2125745137e-09	1.02950657108263e-06	1.33835854240742e-05	Brain_Cerebellar_Hemisphere
ENSG00000108379	WNT3	-5.86265839889	-0.121966275118	4.55514723086e-09	0.162100890689	0.337599679723	1.23928570538e-10	9.97090400391e-10	17	27	27	4.55514723086e-09	1.45035887830582e-06	2.17553831745874e-05	Brain_Cerebellum
ENSG00000228696	ARL17B	5.85183193477	0.206782099265	4.86187793951e-09	0.0697556086206	0.173813737139	2.38492438905e-05	9.619202768e-05	23	35	35	4.86187793951e-09	1.63588346110736e-06	1.72596666852605e-05	Brain_Cortex
ENSG00000108379	WNT3	-5.84489316853	-0.0849230953946	5.06893466822e-09	0.373739775467	0.593702814804	4.36568091637e-20	9.60750714439e-18	13	16	16	5.06893466822e-09	1.63588346110736e-06	1.7994718072181e-05	Brain_Cortex
ENSG00000145214	DGKQ	-5.77313549076	-0.130749900985	7.78098237973e-09	0.174258242321	0.226173409536	7.23100396476e-06	8.10421062148e-05	35	42	42	7.78098237973e-09	3.87648542158149e-06	1.93824271079074e-05	Brain_Hippocampus
ENSG00000103510	KAT8	-5.71698706027	-0.134128994827	1.08429370226e-08	0.111536873113	0.154054504736	5.36896739434e-05	0.00018664299076	23	28	28	1.08429370226e-08	3.86875992966368e-06	3.86875992966368e-05	Brain_Caudate_basal_ganglia
ENSG00000214871	AC005082.1	5.69095684975	0.100452983207	1.26329432531e-08	0.201981610762	0.139211175732	0.000316855602569	0.000605970395336	60	64	64	1.26329432531e-08	3.75920297088676e-06	5.26288415924146e-05	Brain_Cerebellar_Hemisphere
ENSG00000103510	KAT8	-5.66771667838	-0.210151088001	1.447129931e-08	0.0477297009772	0.108176541446	0.00271763585032	0.00843082613695	8	8	8	1.447129931e-08	5.81746232262e-06	3.490477393572e-05	Brain_Hypothalamus
ENSG00000163749	CCDC158	-5.66502459319	-0.232005884453	1.47003450786e-08	0.0428845043128	0.044661448662	0.0348018338236	0.036142961124	21	22	22	1.47003450786e-08	4.76825738549498e-06	5.24508312404448e-05	Brain_Caudate_basal_ganglia
ENSG00000189157	FAM47E	-5.65344551131	-0.0816496363708	1.57262981685e-08	0.381444416534	0.416619409922	5.89001498911e-11	2.93729574357e-09	65	67	67	1.57262981685e-08	3.10706719529079e-06	4.3498940734071e-05	Brain_Putamen_basal_ganglia
ENSG00000164733	CTSB	-5.6221843798	-0.119821640867	1.88557855201e-08	0.128610128658	0.230794250598	4.22902916173e-07	2.89871966682e-06	20	24	24	1.88557855201e-08	5.60645356130973e-06	6.72774427357168e-05	Brain_Caudate_basal_ganglia
ENSG00000185829	ARL17A	-5.62072847716	-0.122914482226	1.90153929246e-08	0.17709024221	0.314959826519	5.03993908081e-08	1.22676943954e-06	37	58	58	1.90153929246e-08	7.8945572958631e-06	4.73673437751786e-05	Brain_Hippocampus
ENSG00000004468	CD38	-5.58870175426	-0.184297957689	2.28773476582e-08	0.0692952174248	0.0562802083796	0.0220413027694	0.0291637521991	28	30	30	2.28773476582e-08	5.0313823885427e-06	7.04393534395978e-05	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000117280	RAB7L1	5.53845395676	0.125533785736	3.05153447268e-08	0.142483603033	0.0964852427059	0.00140625835389	0.00198339094064	20	22	22	3.05153447268e-08	9.1088304009498e-06	0.000145741286415197	Brain_Cerebellum
ENSG00000204472	AIF1	-5.50438928091	-2.48936384533	3.70450184245e-08	0.000349255807067	0.0489667858927	0.0330373277962	0.0393359636294	2	33	33	3.70450184245e-08	7.60410744860237e-06	0.000114061611729036	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000108379	WNT3	-5.4964825088	-0.147057727979	3.87441503926e-08	0.10204289115	0.280274224845	9.59746202967e-08	5.32383036682e-07	7	9	9	3.87441503926e-08	1.07605420357048e-05	0.000161408130535572	Brain_Cerebellar_Hemisphere
