FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000186301.7.MST1P2.wgt.RDat	MST1P2	1	1.70e+07	1.70e+07	0.1752	rs9435739	-3.42	rs2647190	 0.008427	-3.45	-2.1667	254	33	enet	 0.06629	8.85e-03	 1.0376	2.99e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000238142.1.RP11-108M9.4.wgt.RDat	RP11-108M9.4	1	1.72e+07	1.72e+07	0.4340	rs9435739	-3.42	rs156908	 0.026911	-3.47	 0.5039	326	40	enet	 0.12593	4.08e-04	-0.5618	5.74e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000235241.1.RP11-108M9.5.wgt.RDat	RP11-108M9.5	1	1.72e+07	1.72e+07	0.4371	rs9435739	-3.42	rs279024	 0.003571	 3.66	 0.5484	326	41	enet	 0.10642	1.13e-03	-0.5727	5.67e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000230424.1.RP1-43E13.2.wgt.RDat	RP1-43E13.2	1	1.95e+07	1.96e+07	0.2347	rs6669110	 3.27	rs710870	 0.092879	-3.81	-2.6087	516	 4	lasso	 0.02519	7.50e-02	 2.5638	1.04e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000127463.9.EMC1.wgt.RDat	EMC1	1	1.95e+07	1.96e+07	0.4073	rs6669110	 3.27	rs3748759	 0.256929	-5.32	-2.8125	516	 6	lasso	 0.27289	1.07e-07	 2.9099	3.62e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000053372.4.MRTO4.wgt.RDat	MRTO4	1	1.96e+07	1.96e+07	0.3986	rs6669110	 3.27	rs10917275	 0.106365	-3.87	-0.9237	492	 8	lasso	 0.07705	5.10e-03	 1.6269	1.04e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000211454.9.AKR7L.wgt.RDat	AKR7L	1	1.96e+07	1.96e+07	0.2588	rs6669110	 3.27	rs6690981	 0.000647	 3.62	-1.5745	497	 4	enet	-0.01019	7.27e-01	-1.8045	7.12e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000169914.5.OTUD3.wgt.RDat	OTUD3	1	2.02e+07	2.02e+07	0.6179	rs6669110	 3.27	rs10492999	 0.330539	 5.96	-0.9870	538	11	lasso	 0.32878	3.16e-09	-0.7857	4.32e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000227001.2.NBPF2P.wgt.RDat	NBPF2P	1	2.18e+07	2.18e+07	0.4151	rs3767142	-3.35	rs4654947	 0.349992	-5.66	-0.0797	368	 2	lasso	 0.33020	2.88e-09	 0.0829	9.34e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000142794.14.NBPF3.wgt.RDat	NBPF3	1	2.18e+07	2.18e+07	0.7365	rs3767142	-3.35	rs4654947	 0.292503	 6.51	-0.0797	390	16	enet	 0.56521	1.91e-17	-0.0357	9.72e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000218510.3.LINC00339.wgt.RDat	LINC00339	1	2.24e+07	2.24e+07	0.5132	rs3767142	-3.35	rs11586488	 0.511454	 6.77	 0.3782	498	 3	lasso	 0.52746	7.09e-16	 0.8129	4.16e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000125945.10.ZNF436.wgt.RDat	ZNF436	1	2.37e+07	2.37e+07	0.1857	rs12080522	 2.34	rs17437121	-0.005949	 3.60	 1.1183	305	12	enet	-0.00372	4.13e-01	 0.8073	4.19e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000088280.14.ASAP3.wgt.RDat	ASAP3	1	2.38e+07	2.38e+07	0.2248	rs12080522	 2.34	rs9787309	 0.003085	-3.51	 0.0606	308	29	enet	 0.05960	1.25e-02	 0.5601	5.75e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000158006.9.PAFAH2.wgt.RDat	PAFAH2	1	2.63e+07	2.63e+07	0.3222	rs35589882	-4.36	rs298458	 0.168227	 5.13	-1.5203	430	35	enet	 0.27512	9.36e-08	-2.4312	1.51e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000142675.13.CNKSR1.wgt.RDat	CNKSR1	1	2.65e+07	2.65e+07	0.5222	rs4354529	-2.82	rs12145714	 0.329937	-5.82	-0.0840	425	 8	lasso	 0.40042	2.26e-11	 0.0942	9.25e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000142765.13.SYTL1.wgt.RDat	SYTL1	1	2.77e+07	2.77e+07	0.5879	rs4631721	-2.55	rs6598879	 0.046866	 3.95	-1.6800	225	11	lasso	 0.09708	1.82e-03	-0.9935	3.20e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000158161.11.EYA3.wgt.RDat	EYA3	1	2.83e+07	2.84e+07	0.4822	rs12090855	-2.47	rs12144891	 0.270297	 5.63	 0.1832	267	11	lasso	 0.27725	8.22e-08	 0.1316	8.95e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000270605.1.RP5-1092A3.4.wgt.RDat	RP5-1092A3.4	1	2.86e+07	2.86e+07	0.6283	rs12090855	-2.47	rs905909	 0.461893	-6.61	-0.0488	251	10	lasso	 0.47341	7.85e-14	 0.0317	9.75e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000204138.8.PHACTR4.wgt.RDat	PHACTR4	1	2.87e+07	2.88e+07	0.1829	rs12090855	-2.47	rs2066726	 0.069415	-4.55	-0.5469	320	22	enet	 0.06150	1.13e-02	 0.9068	3.65e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000229447.2.RP11-490K7.4.wgt.RDat	RP11-490K7.4	1	3.17e+07	3.17e+07	0.3483	rs41430245	 3.40	rs10914372	 0.154137	 4.11	 1.4964	403	 3	lasso	 0.14719	1.33e-04	 0.9239	3.56e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000121769.3.FABP3.wgt.RDat	FABP3	1	3.18e+07	3.18e+07	0.1796	NA	   NA	NA	       NA	   NA	     NA	378	 0	enet	 0.14542	1.46e-04	     NA	      NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000220785.3.MTMR9LP.wgt.RDat	MTMR9LP	1	3.27e+07	3.27e+07	0.2002	rs16834922	-2.57	rs3795425	 0.205975	 4.63	-0.8859	193	 4	lasso	 0.16458	5.22e-05	-0.9406	3.47e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000163879.9.DNALI1.wgt.RDat	DNALI1	1	3.80e+07	3.80e+07	0.3659	rs10908367	 2.41	rs591145	 0.139443	 4.59	-0.6168	443	 9	lasso	 0.29494	2.75e-08	-0.3322	7.40e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000204084.8.INPP5B.wgt.RDat	INPP5B	1	3.83e+07	3.84e+07	0.4541	rs2494440	 3.08	rs4653329	 0.232512	 5.24	 0.6370	492	 4	lasso	 0.29358	3.00e-08	 0.3574	7.21e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000182109.3.RP11-69E11.4.wgt.RDat	RP11-69E11.4	1	4.00e+07	4.00e+07	0.2205	rs11207370	 2.47	rs3738676	 0.080342	 4.50	 0.6555	372	16	enet	 0.07933	4.54e-03	 0.1005	9.20e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000084072.12.PPIE.wgt.RDat	PPIE	1	4.02e+07	4.02e+07	0.3685	rs3122438	 2.65	rs7518431	 0.060720	 5.34	-0.3150	403	 7	lasso	 0.21830	2.66e-06	-0.7427	4.58e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000043514.11.TRIT1.wgt.RDat	TRIT1	1	4.03e+07	4.03e+07	0.3455	rs3122438	 2.65	rs2050172	 0.301029	 5.26	-1.7047	392	 6	enet	 0.27685	8.42e-08	-1.6905	9.09e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000187815.5.ZFP69.wgt.RDat	ZFP69	1	4.09e+07	4.10e+07	0.4217	rs3122438	 2.65	rs7547819	 0.099796	-4.88	-1.1885	417	 7	lasso	 0.28015	6.88e-08	 2.3119	2.08e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000272145.1.RP4-739H11.4.wgt.RDat	RP4-739H11.4	1	4.12e+07	4.12e+07	0.2089	rs10489165	 2.38	rs3767951	 0.169065	 4.34	-0.8222	404	 6	lasso	 0.15796	7.46e-05	-0.8830	3.77e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000204060.4.FOXO6.wgt.RDat	FOXO6	1	4.18e+07	4.18e+07	0.3360	rs3856254	-3.18	rs3738369	 0.156185	 5.10	-0.9471	435	 2	lasso	 0.17176	3.54e-05	-0.9261	3.54e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000066185.8.ZMYND12.wgt.RDat	ZMYND12	1	4.29e+07	4.29e+07	0.2369	rs6672120	 2.18	rs2816594	 0.055350	-4.33	-0.5748	335	 9	lasso	 0.09402	2.13e-03	 0.8158	4.15e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000164008.9.C1orf50.wgt.RDat	C1orf50	1	4.32e+07	4.33e+07	0.3189	rs624969	-2.43	rs11210721	 0.197223	-4.58	-0.3817	423	37	enet	 0.20792	4.79e-06	 0.9253	3.55e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000177868.7.CCDC23.wgt.RDat	CCDC23	1	4.33e+07	4.33e+07	0.3402	rs1999595	-2.86	rs323720	 0.263481	 4.96	 0.4711	422	 4	lasso	 0.21872	2.59e-06	 0.6923	4.89e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000227533.1.SLC2A1-AS1.wgt.RDat	SLC2A1-AS1	1	4.34e+07	4.34e+07	0.4569	rs624969	-2.94	rs900835	 0.188598	 4.97	-1.2000	425	18	enet	 0.24322	6.29e-07	-1.2171	2.24e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000117407.12.ARTN.wgt.RDat	ARTN	1	4.44e+07	4.44e+07	0.4483	rs932431	 3.46	rs4448553	 0.364424	 5.75	-1.2059	404	29	enet	 0.39885	2.53e-11	-0.3944	6.93e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000225721.1.RP11-269F19.2.wgt.RDat	RP11-269F19.2	1	4.52e+07	4.52e+07	0.2323	rs17393206	-3.24	rs4660840	 0.010998	 3.77	 0.0000	349	 3	lasso	 0.02637	7.04e-02	 1.2857	1.99e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000236624.4.CCDC163P.wgt.RDat	CCDC163P	1	4.60e+07	4.60e+07	0.5755	rs6688723	-3.82	rs4660862	 0.600838	 7.51	 0.5484	276	 7	lasso	 0.64950	1.69e-21	 0.6670	5.05e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000272491.1.RP5-1024N4.4.wgt.RDat	RP5-1024N4.4	1	4.87e+07	4.87e+07	0.2433	rs2063712	-3.72	rs17468833	 0.127049	-4.42	-1.1301	465	 6	lasso	 0.08884	2.78e-03	 1.1885	2.35e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000162373.8.BEND5.wgt.RDat	BEND5	1	4.92e+07	4.92e+07	0.2954	rs2063712	-3.72	rs10888629	-0.006151	 3.58	 0.2150	392	 7	lasso	 0.00277	2.68e-01	-0.1230	9.02e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000154222.10.CC2D1B.wgt.RDat	CC2D1B	1	5.28e+07	5.28e+07	0.2226	rs6679249	 3.46	rs7513934	 0.010682	 3.90	-1.3220	251	12	lasso	 0.02540	7.42e-02	 1.4178	1.56e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000134744.9.ZCCHC11.wgt.RDat	ZCCHC11	1	5.29e+07	5.30e+07	0.1283	rs6679249	 3.46	rs17106988	 0.040113	 3.52	-1.3953	292	 4	lasso	 0.01374	1.41e-01	-1.4418	1.49e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000157193.10.LRP8.wgt.RDat	LRP8	1	5.37e+07	5.38e+07	0.5138	rs4926614	 3.10	rs17785382	 0.096925	-4.94	-1.0351	486	 4	lasso	 0.21094	4.04e-06	 0.7704	4.41e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000172456.12.FGGY.wgt.RDat	FGGY	1	5.98e+07	6.02e+07	0.5369	rs618922	-3.45	rs591512	 0.302113	 5.27	-2.4185	601	43	enet	 0.28399	5.43e-08	-2.0490	4.05e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000125703.10.ATG4C.wgt.RDat	ATG4C	1	6.32e+07	6.33e+07	0.2586	rs7512617	-3.75	rs11208030	 0.082589	 4.37	 0.0000	525	11	lasso	 0.09763	1.77e-03	-0.5911	5.54e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000203965.8.EFCAB7.wgt.RDat	EFCAB7	1	6.40e+07	6.40e+07	0.2651	rs641335	-2.45	rs855317	 0.040674	-3.74	 0.3548	506	 4	lasso	 0.06109	1.16e-02	-0.3562	7.22e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000185483.7.ROR1.wgt.RDat	ROR1	1	6.42e+07	6.46e+07	0.6464	rs11208437	 2.79	rs3861946	 0.382137	 5.85	-1.1066	647	11	lasso	 0.32729	3.49e-09	 0.9189	3.58e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000162434.7.JAK1.wgt.RDat	JAK1	1	6.53e+07	6.54e+07	0.4410	rs11799558	 3.12	rs310244	 0.241448	-4.94	 0.8933	480	56	enet	 0.23026	1.34e-06	-1.5306	1.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000272864.1.RP11-17E13.2.wgt.RDat	RP11-17E13.2	1	7.52e+07	7.52e+07	0.2474	rs12033503	 2.19	rs1590639	 0.123097	-4.49	-0.5492	373	 6	lasso	 0.03521	4.41e-02	 0.6579	5.11e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000162623.11.TYW3.wgt.RDat	TYW3	1	7.52e+07	7.52e+07	0.3214	rs12033503	 2.19	rs1590639	 0.197968	-4.65	-0.5492	404	13	lasso	 0.18084	2.16e-05	 0.7589	4.48e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000117054.9.ACADM.wgt.RDat	ACADM	1	7.62e+07	7.62e+07	0.2134	rs920813	 2.71	rs2275378	 0.268264	-5.08	 0.3058	475	 2	lasso	 0.23641	9.37e-07	-0.3077	7.58e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000122432.12.SPATA1.wgt.RDat	SPATA1	1	8.50e+07	8.50e+07	0.2694	rs12746741	-4.14	rs7547892	 0.177420	 4.15	 3.0826	548	 4	lasso	 0.11675	6.58e-04	-2.6853	7.25e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000153936.12.HS2ST1.wgt.RDat	HS2ST1	1	8.74e+07	8.76e+07	0.2576	rs1058978	 2.93	rs1199671	-0.011449	 3.30	-0.2866	513	 6	lasso	-0.00293	3.90e-01	 0.4595	6.46e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000137944.12.CCBL2.wgt.RDat	CCBL2	1	8.94e+07	8.94e+07	0.3051	rs6696199	-3.51	rs10922530	 0.183600	-5.04	-1.0763	356	 5	lasso	 0.22560	1.75e-06	 0.8812	3.78e-01
