FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000162383.7.SLC1A7.wgt.RDat	SLC1A7	1	5.36e+07	5.36e+07	0.544	rs7518390	  2.98	rs3737989	 0.20423	 5.21	-1.0325	493	 4	lasso	 0.31739	3.19e-08	-0.9170	3.59e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000142856.12.ITGB3BP.wgt.RDat	ITGB3BP	1	6.39e+07	6.40e+07	0.711	rs12142862	  2.72	rs10789138	 0.53400	 6.68	-1.7661	556	 5	lasso	 0.53249	9.78e-15	-1.8193	6.89e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000254685.2.FPGT.wgt.RDat	FPGT	1	7.47e+07	7.47e+07	0.213	rs1353671	  2.39	rs1384883	 0.00952	 3.56	 0.4403	367	 6	enet	 0.01119	1.73e-01	-0.5740	5.66e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000272864.1.RP11-17E13.2.wgt.RDat	RP11-17E13.2	1	7.52e+07	7.52e+07	0.242	rs12033503	  2.19	rs277385	 0.03104	 4.15	 1.0690	373	17	enet	 0.11280	1.36e-03	 1.0309	3.03e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000137944.12.CCBL2.wgt.RDat	CCBL2	1	8.94e+07	8.94e+07	0.390	rs6696199	 -3.51	rs7532151	 0.27348	-4.77	-0.4310	356	 5	lasso	 0.13315	5.14e-04	-0.6918	4.89e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000117226.7.GBP3.wgt.RDat	GBP3	1	8.95e+07	8.95e+07	0.540	rs6696199	 -3.51	rs12120863	 0.44766	-6.01	 1.9167	342	 5	lasso	 0.48122	5.93e-13	-1.6879	9.14e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000067208.10.EVI5.wgt.RDat	EVI5	1	9.30e+07	9.33e+07	0.130	rs4847399	  4.86	rs4658294	 0.03116	-3.56	 0.5932	344	 9	enet	 0.01422	1.48e-01	-0.5924	5.54e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000223745.3.RP4-717I23.3.wgt.RDat	RP4-717I23.3	1	9.37e+07	9.38e+07	0.281	rs4847399	  4.86	rs573056	 0.23574	-5.15	 3.7267	316	 7	lasso	 0.21702	7.95e-06	-3.7353	1.87e-04
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000122481.12.RWDD3.wgt.RDat	RWDD3	1	9.57e+07	9.57e+07	0.509	rs927703	  2.86	rs6666528	 0.15900	 4.23	 0.6951	491	53	enet	 0.20258	1.67e-05	-0.6055	5.45e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000233184.2.RP11-421L21.3.wgt.RDat	RP11-421L21.3	1	1.01e+08	1.02e+08	0.228	rs12132713	 -2.54	rs7528842	 0.10914	 3.86	 0.1471	516	 6	lasso	 0.04371	3.49e-02	-0.1640	8.70e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000134202.6.GSTM3.wgt.RDat	GSTM3	1	1.10e+08	1.10e+08	0.399	rs11807	 -2.64	rs11807	 0.17478	 4.97	-2.6389	434	 4	lasso	 0.27145	4.34e-07	-1.9571	5.03e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000260948.1.RP11-552M11.8.wgt.RDat	RP11-552M11.8	1	1.12e+08	1.12e+08	0.254	rs2232041	 -3.35	rs1264897	 0.01545	-3.64	 1.8772	587	20	enet	 0.12219	8.69e-04	-3.4081	6.54e-04
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000116874.7.WARS2.wgt.RDat	WARS2	1	1.20e+08	1.20e+08	0.231	rs11590559	  2.38	rs1766800	 0.06318	 3.86	 0.1102	448	 4	lasso	 0.10691	1.79e-03	 0.4937	6.22e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000231365.1.RP11-418J17.1.wgt.RDat	RP11-418J17.1	1	1.20e+08	1.20e+08	0.326	rs1779437	 -2.22	rs4508058	 0.18328	-3.98	 0.2385	474	 8	lasso	 0.07495	8.03e-03	-0.0738	9.41e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000223345.3.HIST2H2BA.wgt.RDat	HIST2H2BA	1	1.21e+08	1.21e+08	0.224	rs17258606	  1.75	rs11249431	 0.18539	-4.48	-1.0640	 77	 4	lasso	 0.19500	2.45e-05	 1.0412	2.98e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000233396.3.RP11-458D21.1.wgt.RDat	RP11-458D21.1	1	1.45e+08	1.45e+08	0.328	rs3753436	  3.94	rs4970862	 0.22469	-4.46	-1.9298	112	 3	lasso	 0.21353	9.52e-06	 1.6661	9.57e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000162836.7.ACP6.wgt.RDat	ACP6	1	1.47e+08	1.47e+08	0.384	rs6675828	  2.87	rs12119079	 0.22160	-5.14	-0.6719	424	11	enet	 0.24850	1.51e-06	 0.4834	6.29e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000143437.16.ARNT.wgt.RDat	ARNT	1	1.51e+08	1.51e+08	0.142	rs17599629	  2.55	rs7412746	 0.08545	 3.80	-1.9911	298	14	enet	 0.08401	5.26e-03	-1.5590	1.19e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000189171.9.S100A13.wgt.RDat	S100A13	1	1.54e+08	1.54e+08	0.171	rs4459102	  3.64	rs3806233	 0.01546	 3.86	 0.4127	389	 2	lasso	 0.02269	9.63e-02	 0.4230	6.72e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000271853.1.RP1-178F15.5.wgt.RDat	RP1-178F15.5	1	1.54e+08	1.54e+08	0.201	rs4459102	  3.64	rs3806233	 0.02216	 4.05	 0.4127	387	 4	enet	 0.02545	8.40e-02	 0.5178	6.05e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000272668.1.RP11-190A12.8.wgt.RDat	RP11-190A12.8	1	1.60e+08	1.60e+08	0.622	rs10908752	  3.46	rs4074846	 0.29652	 5.71	 0.9832	494	10	lasso	 0.38770	4.21e-10	 0.4734	6.36e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000162746.10.FCRLB.wgt.RDat	FCRLB	1	1.62e+08	1.62e+08	0.263	rs1801274	 -5.69	rs1934908	 0.06060	-4.01	 0.3277	483	 4	lasso	 0.06398	1.34e-02	-0.1487	8.82e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000143178.8.TBX19.wgt.RDat	TBX19	1	1.68e+08	1.68e+08	0.854	rs1883581	  3.16	rs203780	 0.04015	 6.86	 0.7452	501	13	lasso	 0.03195	6.12e-02	 0.0185	9.85e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000157181.10.C1orf27.wgt.RDat	C1orf27	1	1.86e+08	1.86e+08	0.506	rs6699485	 -2.91	rs10494586	 0.04350	-3.36	-1.4397	361	41	enet	 0.07993	6.37e-03	 0.7380	4.61e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000069275.12.NUCKS1.wgt.RDat	NUCKS1	1	2.06e+08	2.06e+08	0.571	rs823114	-10.35	rs823154	 0.03005	-3.79	 3.7281	407	 8	lasso	 0.10995	1.55e-03	-4.7857	1.70e-06
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000198468.3.FLVCR1-AS1.wgt.RDat	FLVCR1-AS1	1	2.13e+08	2.13e+08	0.440	rs17666456	  2.88	rs12756625	 0.39919	-5.90	-0.7168	397	 8	enet	 0.35464	3.40e-09	 0.4879	6.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000162769.8.FLVCR1.wgt.RDat	FLVCR1	1	2.13e+08	2.13e+08	0.360	rs17666456	  2.88	rs3816954	 0.01216	 3.51	-1.0469	415	 7	lasso	-0.00737	5.18e-01	-1.5453	1.22e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000186205.8.MARC1.wgt.RDat	MARC1	1	2.21e+08	2.21e+08	0.294	rs2642444	  2.49	rs2784270	-0.00129	-3.44	 0.2393	405	29	enet	 0.04550	3.20e-02	-0.5065	6.12e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000163041.5.H3F3A.wgt.RDat	H3F3A	1	2.26e+08	2.26e+08	0.344	rs360063	  2.81	rs3768543	 0.24081	 5.12	 0.8857	381	 5	lasso	 0.29019	1.53e-07	 0.8810	3.78e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000203666.8.EFCAB2.wgt.RDat	EFCAB2	1	2.45e+08	2.45e+08	0.599	rs6694326	  2.89	rs6700087	 0.12491	 4.76	 2.0373	539	13	lasso	 0.04426	3.40e-02	 1.1628	2.45e-01
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000107959.11.PITRM1.wgt.RDat	PITRM1	10	3.18e+06	3.22e+06	0.355	rs1570854	-3.24	rs6901	 0.05086	-4.13	 0.22131	734	15	enet	 0.09737	2.81e-03	 0.6971	0.4857
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000237399.3.PITRM1-AS1.wgt.RDat	PITRM1-AS1	10	3.18e+06	3.21e+06	0.328	rs1570854	-3.24	rs9423479	 0.00320	 3.68	-0.19328	729	 6	lasso	 0.02974	6.82e-02	 0.5749	0.5653
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000151632.12.AKR1C2.wgt.RDat	AKR1C2	10	5.03e+06	5.06e+06	0.349	rs1781938	-4.03	rs11252774	 0.12560	 4.61	 2.54286	648	 9	lasso	 0.16174	1.29e-04	 1.0824	0.2791
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000165996.9.PTPLA.wgt.RDat	PTPLA	10	1.76e+07	1.77e+07	0.258	rs9787557	 2.45	rs7094705	-0.01271	-3.54	 0.80159	380	33	enet	-0.01077	6.92e-01	-1.3001	0.1936
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000136738.10.STAM.wgt.RDat	STAM	10	1.77e+07	1.78e+07	0.367	rs9787557	 2.45	rs1053926	-0.00132	-3.26	 0.33333	372	44	enet	-0.00215	3.65e-01	-0.4206	0.6740
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000254635.1.WAC-AS1.wgt.RDat	WAC-AS1	10	2.88e+07	2.88e+07	0.287	rs11594758	-2.28	rs663378	 0.00505	 3.45	-1.03593	578	10	enet	-0.01237	8.53e-01	-0.0964	0.9232
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000224597.5.PTCHD3P1.wgt.RDat	PTCHD3P1	10	2.97e+07	2.98e+07	0.351	rs1774933	 3.29	rs1057952	 0.11862	 4.72	-0.27419	761	 5	lasso	 0.13596	4.50e-04	 0.0850	0.9323
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000273038.1.RP11-479G22.8.wgt.RDat	RP11-479G22.8	10	3.32e+07	3.32e+07	0.147	rs17230563	-2.65	rs11009132	 0.14320	-3.91	-0.93233	434	 5	lasso	 0.17961	5.32e-05	 1.2332	0.2175
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000099251.10.HSD17B7P2.wgt.RDat	HSD17B7P2	10	3.86e+07	3.87e+07	0.178	rs2754361	 3.79	rs2754428	 0.13145	 3.81	-1.99415	142	 4	lasso	 0.10085	2.39e-03	-0.8463	0.3974
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000169826.6.CSGALNACT2.wgt.RDat	CSGALNACT2	10	4.36e+07	4.37e+07	0.337	rs2484304	-4.75	rs2257767	 0.26244	 5.56	 1.36735	397	 4	lasso	 0.21924	7.08e-06	 1.4865	0.1371
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000204169.6.AGAP7.wgt.RDat	AGAP7	10	5.15e+07	5.15e+07	0.271	rs7085433	 2.62	rs10740051	 0.12019	 4.38	 0.60938	 69	 5	lasso	 0.04906	2.71e-02	 1.2179	0.2233
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000108187.11.PBLD.wgt.RDat	PBLD	10	7.00e+07	7.01e+07	0.190	rs10997908	-3.22	rs731063	 0.01368	 3.75	 0.88652	385	21	enet	 0.06896	1.06e-02	 1.8420	0.0655
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000166321.9.NUDT13.wgt.RDat	NUDT13	10	7.49e+07	7.49e+07	0.198	rs16930150	 2.30	rs12244049	 0.14705	-4.02	-0.92827	223	14	lasso	 0.12457	7.76e-04	 0.8946	0.3710
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000133661.11.SFTPD.wgt.RDat	SFTPD	10	8.17e+07	8.17e+07	0.337	rs2819878	 2.46	rs11201038	 0.16458	-4.81	 1.00000	314	 4	lasso	 0.17804	5.75e-05	-0.9671	0.3335
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000026103.15.FAS.wgt.RDat	FAS	10	9.08e+07	9.08e+07	0.717	rs4417181	-3.53	rs1926196	 0.29450	 4.91	-0.03509	563	45	enet	 0.33644	1.03e-08	-0.2037	0.8386
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000232229.1.LINC00865.wgt.RDat	LINC00865	10	9.16e+07	9.16e+07	0.405	rs17129616	-2.87	rs1125326	 0.30882	 5.03	 1.32558	488	 6	lasso	 0.28841	1.69e-07	 1.4443	0.1487
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000270670.1.RP11-248C1.3.wgt.RDat	RP11-248C1.3	10	9.16e+07	9.16e+07	0.253	rs17129616	-2.87	rs1125326	 0.13473	 4.04	 1.32558	483	 4	lasso	 0.10073	2.40e-03	 1.4411	0.1496
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000148690.10.FRA10AC1.wgt.RDat	FRA10AC1	10	9.54e+07	9.55e+07	0.391	rs7902822	 3.65	rs11187580	 0.17798	 4.63	 1.11050	538	 6	lasso	 0.18635	3.79e-05	 1.8412	0.0656
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000171160.13.MORN4.wgt.RDat	MORN4	10	9.94e+07	9.94e+07	0.436	rs2151932	-3.30	rs10786360	 0.17309	-4.54	-0.75524	474	29	enet	 0.12663	7.03e-04	 1.0429	0.2970
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000119943.6.PYROXD2.wgt.RDat	PYROXD2	10	1.00e+08	1.00e+08	0.568	rs11189551	 2.99	rs942805	 0.42993	 5.94	-0.96970	499	17	lasso	 0.39098	3.40e-10	-0.9908	0.3218
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000221767.1.MIR1307.wgt.RDat	MIR1307	10	1.05e+08	1.05e+08	0.391	rs12413409	-3.05	rs7911488	 0.47356	 6.24	 0.93333	335	 5	lasso	 0.45573	3.95e-12	 0.8814	0.3781
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000273108.1.RP11-416N2.4.wgt.RDat	RP11-416N2.4	10	1.05e+08	1.05e+08	0.314	rs11191560	-2.79	rs7911638	-0.00133	-3.23	 0.66917	353	28	enet	 0.12614	7.19e-04	-0.8405	0.4006
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000214413.3.BBIP1.wgt.RDat	BBIP1	10	1.13e+08	1.13e+08	0.370	rs7088819	 2.87	rs2104599	 0.20134	-4.19	 0.05000	502	25	enet	 0.14093	3.54e-04	 1.1365	0.2557
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000183605.12.SFXN4.wgt.RDat	SFXN4	10	1.21e+08	1.21e+08	0.309	rs7908484	-5.53	rs3740558	 0.19107	 4.55	 1.19672	479	33	enet	 0.05731	1.84e-02	 1.8535	0.0638
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000120008.11.WDR11.wgt.RDat	WDR11	10	1.23e+08	1.23e+08	0.348	rs12244077	-3.29	rs11199604	 0.14718	-3.87	-0.26718	666	11	lasso	 0.09501	3.14e-03	-0.5026	0.6152
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000271670.1.RP11-95I16.4.wgt.RDat	RP11-95I16.4	10	1.23e+08	1.23e+08	0.370	rs10788106	-3.21	rs11199604	 0.34047	-5.37	-0.26718	632	17	lasso	 0.34461	6.29e-09	 0.1124	0.9105
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000107902.9.LHPP.wgt.RDat	LHPP	10	1.26e+08	1.26e+08	0.353	rs12247671	 3.08	rs7076521	 0.01184	-3.52	 0.00592	576	 7	lasso	 0.08441	5.16e-03	 0.8665	0.3862
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000188690.8.UROS.wgt.RDat	UROS	10	1.27e+08	1.28e+08	0.729	rs11244501	 3.08	rs11244664	 0.35169	-5.53	 2.12295	582	14	lasso	 0.34170	7.51e-09	-1.4623	0.1437
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
